lang_deactive,Desactivado,
success_lang_str_edit,Idioma cadena se ha actualizado correctamente,
success_lang_str_add,Idioma cadena se ha añadido con éxito,
err_lang_str_name,Sírvanse proporcionar lengua nombre de cadena,
err_lang_str_len,La longitud de la cadena de lenguaje debe ser superior a 4,
err_lang_str_exist,Idioma cadena está ya existía en el sistema,
lang_title,Eliminado Idioma?,
lang_warning,No se puede eliminar el lenguaje activo.,
btn_ok,Okay,
list_lang_label,idiomas,
list_lang_str_label,series de idioma,
err_lang_symbol,Sírvanse proporcionar símbolo de idioma,
pls_att_name,"Por favor, nombre de Personalizada Detalle",
remove_label,Eliminar,
btn_no,No,
pls_city_name,Por favor Nombre de la ciudad,
pls_collect_name,Por favor Nombre de la colección,
pls_dis_percent,"Por favor, Porcentaje de descuento",
pls_prd_name,Por favor Nombre del Comida,
pls_highlight_info,Por favor resaltar la información,
pls_code,Entre el código de,
pls_unit_price,"Por favor, precio unitario",
pls_shipping_cost,Por favor coste de envío,
pls_minimum_order,Por favor Pedido mínimo,
pls_prd_measurement,Por favor Medición del Comida,
pls_prd_unit,Por favor Unidad Comida,
pls_search_tag,Por favor Etiqueta de búsqueda,
pls_prd_desc,Por favor Descripción del Comida,
pls_shipping_name,"Por favor, envío Nombre del paquete",
per_order_post,Coste por pedido,
pls_sub_cat,Por favor Subcategoría Nombre,
pls_zone_name,Por favor Nombre de la zona,
success_reset_email_sent,Restablecer correo electrónico se envía con éxito,
err_touch_count,Problema In Touch cuenta!,
coupon_not_found,Su código de cupón es válido.,
require_user_id,Requerido ID de usuario,
require_platform,Plataforma requerida,
file_na,No disponible,
token_already_exist,"Lo sentimos, dispositivo de señal ya existe.",
err_noti_register,"Lo sentimos, no hay problema para el registro de notificaciones push.",
success_noti_register,El dispositivo registrado con éxito para notificaciones push.,
success_noti_unregister,El dispositivo no registrado con éxito para notificaciones push.,
err_noti_unregister,"Lo sentimos, existe el problema de la eliminación del registro de notificaciones push.",
err_in_noti_read,"Lo sentimos, la notificación no es capaz de leer.",
success_touch_count,Toque Recuento insertado correctamente.,
backend_setting_module,Ajuste backend,
backend_config_info_lable,Información de configuración de back-end,
sender_name_label,Nombre del remitente,
receive_email_label,Recibir correo,
sender_email_label,Correo electrónico del remitente,
img_section,Sección imagen,
fcm_api_key_label,clave de API FCM,
backend_login_img,Iniciar sesión Imagen de fondo backend,
backend_logo,backend Logo,
backend_fav_icon,Backend Fav Ico,
upload_backend_logo,Subir backend Logo,
upload_fav_icon,Subir Fav Icon,
upload_login_img,Subir sesión de fotos,
pwd_reset_label,Restablecimiento de contraseña,
pwd_reset_link,"Por favor, haga clic en el siguiente enlace para restablecer la contraseña",
reset_link_label,Restablecer la contraseña,
best_regards_label,Atentamente,
hi_admin_label,Hola administración,
name_label,Nombre,
email_label,Email,
phone_label,Teléfono,
msg_label,Mensaje,
bank_acc_label,Cuenta bancaria :,
bank_name_label,Nombre del banco :,
bank_code_label,Codigo bancario :,
branch_code_label,Código de sucursal,
swift_code_label,código SWIFT,
pay_met_cod,Forma de pago: Pago contra entrega,
pay_met_paypal,Forma de pago: Paypal,
pay_met_stripe,Forma de pago: Raya,
pay_met_bank,Forma de pago: Transferencia bancaria <br>,
price_label,Precio:,
unit_label,Unidad,
shipping_cost_label,Costo de envío,
qty_label,CANT,
hi_label,Hola,
order_receive_info,Nuevo orden es recibida con la información siguiente.,
trans_code,Trans. Código,
trans_status_label,Trans. Estado,
billing_cus_name,Nombre del cliente de facturación,
billing_add1,Dirección de facturación 1,
billing_add2,Dirección de facturación 2,
billing_phone,Teléfono de facturación,
billing_email,Correo Electrónico de Facturas,
billing_shipping_name,Facturación Nombre de envío,
shipping_add1,Dirección de envío 1,
shipping_add2,Dirección de envío 2,
shipping_phone,Teléfono envío,
shipping_email,el envío de correo electrónico,
memo_label,Memorándum,
zone_shipping,zona de envío,
prd_detail_info,Datos del Comida Información por debajo,
sub_total,Sub total,
coupon_dis_amount,Cupón de descuento Cantidad (-),
overall_tax,En general Tributaria (+),
shipping_cost,El coste de envío (+),
shipping_tax,Impuesto de envío (+),
total_bal_amt,Equilibrio Total Importe,
no_country_available,"En este momento, los países de envío no están disponibles.",
user_register_success_but_email_not_send,"el éxito de registro de usuario de correo electrónico, pero no envían.",
new_user_register,Nuevo registro de cuentas de usuario,
verify_code_sent,Código de verificación ha sido enviado,
write_reply_label,Escribe una respuesta...,
success_backend_edit,Backend ajuste se ha actualizado correctamente,
topics_label,temas,
smtp_section,Configuración SMTP,
smtp_host_label,Host SMTP,
smtp_host_placeholder,por ejemplo: ssl: //smtp.hostmail.com,
smtp_port_label,Número de puerto SMTP,
smtp_enable,Habilitar SMTP?,
smtp_user_label,usuario SMTP,
smtp_pass_label,Contraseña SMTP,
lang_active,Activo,
dashboard_label,Tablero,
cannot_deactive,"Lo sentimos, no se puede desactivar.",
err_symbol_exist,El símbolo de idioma ya existe en el sistema,
new_user_acc,Su nueva cuenta de usuario ha sido creada. Bienvenido a Flutter Restaurant. Verifique con el código a continuación para activar su cuenta.,
verify_code_label,Código verificado,
restaurant_branch_module,Ramas de restaurantes,
shop_rates_module,Restaurante más calificado,
reservation_module,Reservaciones,
trans_status_module,estado de la transacción,
deli_status_module,Estado de entrega,
payment_status_module,Estado de pago,
deliboys_module,Delivery Boy Management,
add_on_module,Añadir,
shipping_areas_module,Zona de envío,
app_configs_module,Configuración de la aplicación,
food_add_img,Agregar imagen,
food_add_name,Agregar nombre,
food_add_description,Descripción,
food_add_price,Precio,
food_additional_info,Agregar información,
err_food_add_name,Proporcione Agregar nombre.,
err_food_add_len,La longitud de Add On Name debe ser mayor que 4,
err_food_add_exist,Add On Name ya existe,
food_additional_add,Agregar Agregar,
additional_search,Búsqueda Add On,
additional_edit,Editar Agregar,
success_additional_edit,Complemento ha sido actualizado con éxito.,
success_additional_add,Complemento ha sido agregado exitosamente.,
success_additional_delete,Complemento ha sido eliminado exitosamente.,
branch_name,Nombre,
branch_description_label,Descripción,
branch_address_label,Habla a,
branch_phone_label,Teléfono,
branch_info,Información de sucursal del restaurante,
branch_img,Foto de Restaurant Branch,
err_branch_name,Por favor,nombre de la sucursal del restaurante
err_branch_len,La longitud del nombre de la sucursal del restaurante debe ser mayor que 4,
err_branch_exist,La sucursal del restaurante ya existe,
err_branch_description,Proporcione la descripción del restaurante.,
err_branch_address,Proporcione la dirección de la sucursal del restaurante.,
err_branch_phone,Proporcione el teléfono de la sucursal del restaurante.,
branch_add,Agregar sucursal de restaurante,
branch_search,Buscar sucursal de restaurante,
success_branch_edit,Restaurant Branch ha sido actualizado con éxito.,
success_branch_add,La sucursal del restaurante ha sido exitosa,
success_branch_delete,Se ha eliminado la sucursal del restaurante.,
deli_status_title,Título,
deli_status_add,Agregar estado de entrega,
err_deli_status_name,Proporcione el título del estado de entrega,
err_deli_status_len,La duración del título del estado de entrega debe ser mayor que 4,
err_deli_status_exist,Buscar estado de entrega,
deli_status_search,Buscar estado de entrega,
deli_status_edit,Editar estado de entrega,
success_deli_status_edit,El estado de entrega se ha editado correctamente.,
success_deli_status_add,El estado de entrega se ha agregado correctamente.,
success_deli_status_delete,El estado de entrega se ha eliminado con éxito.,
deli_status_yes_all_message,¿Estás segura de eliminar este estado de entrega?,
delete_deli_status_label,¿Eliminar estado de entrega?,
pay_status_info,Información de estado de pago,
err_pay_status_name,Proporcione el título del estado del pago.,
err_pay_status_len,La duración del estado de pago debe ser mayor que 4,
err_pay_status_exist,El estado de pago ya existe.,
pay_status_add,Agregar estado de pago,
pay_status_search,Buscar estado de pago,
pay_status_edit,Editar estado de pago,
success_pay_status_edit,El estado de pago se ha editado correctamente,
success_pay_status_add,Payment Status has been successfully added,
success_pay_status_delete,El estado de pago se ha eliminado correctamente.,
delete_pay_status_label,¿Eliminar estado de pago?,
pay_status_yes_all_message,¿Estás segura de eliminar este estado de pago?,
trans_status_info,Información del estado de la transacción,
err_trans_status_name,Proporcione el título del estado de la transacción.,
err_trans_status_len,La duración del estado de la transacción debe ser superior a 4,
err_trans_status_exist,El estado de la transacción ya existe,
trans_status_search,Buscar estado de transacción,
trans_status_add,Agregar estado de transacción,
delete_trans_status_label,¿Eliminar el estado de la transacción?,
trans_status_edit,Editar estado de transacción,
success_trans_status_edit,El estado de la transacción se ha editado correctamente.,
success_trans_status_add,La transacción se ha agregado con éxito.,
success_trans_status_delete,El estado de la transacción se ha eliminado con éxito.,
trans_status,Estado de transacciones:,
trans_status_yes_all_message,¿Estás segura de eliminar este estado de transacción?,
shp_area_price,Precio,
err_shp_area_name,"Por favor,nombre del área de envío",
shp_area_info,Información del área de envío,
shp_area_add,Agregar área de envío,
err_shp_area_exist,El área de envío ya existía,
success_shp_area_edit,El área de envío ha sido editada.,
shp_area_edit,Editar área de envío,
success_shp_area_add,El área de envío se ha agregado con éxito.,
success_shp_area_delete,El área de envío ha sido eliminada.,
shp_area_name,Nombre del área,
shp_area_search,Buscar área de envío,
err_shp_area_len,La longueur de la zone d'expédition doit être supérieure à 4,
delete_shp_area_label,¿Eliminar área de envío?,
shp_area_delete_confirm_message,¿Estás segura de eliminar esta Área de envío?,
app_config_info,Información de configuración de la aplicación,
success_app_config_edit,La configuración de la aplicación se ha actualizado correctamente.,
app_configs_module,Configuración de la aplicación,
module_group_lang,Grupo de módulos,
group_name,Nombre del grupo de módulos,
group_icon,Icono de grupo de módulos,
group_lang_key,Clave de idioma,
group_info,Información del grupo de módulos,
group_search,Grupo de módulos de búsqueda,
group_add,Agregar grupo de módulos,
success_group_edit,El grupo de módulos ha sido editado con éxito,
success_group_add,El grupo de módulos ha sido agregado exitosamente,
group_edit,Editar grupo de módulos,
success_group_delete,El grupo de módulos se ha eliminado correctamente,
err_group_name,Por favor proporcione el grupo de módulos,
err_group_len,La longitud del nombre del grupo de módulos debe ser mayor que 4,
err_group_exist,El nombre del grupo del módulo ya existe,
module_lang,Módulo,
module_desc,Descripción,
module_ordering,Ordenar,
module_add,Agregar módulo,
module_info,Información del módulo,
module_name,Nombre del módulo,
is_show_on_menu,¿Mostrar en el menú?,
module_lang_key,Clave de idioma del módulo,
module_select_group,Seleccionar grupo de módulos,
delete_module_label,¿Eliminar módulo?,
module_delete_confirm_message,¿Estás segura de eliminar este módulo?,
delete_group_label,¿Eliminar grupo de módulos?,
group_delete_confirm_message,¿Estás segura de eliminar este grupo de módulos?,
err_module_name,Por favor proporcione el nombre del módulo,
err_module_len,La longitud del nombre del módulo debe ser mayor que 4,
err_module_exist,El nombre del módulo ya existe,
module_search,Nombre del módulo de búsqueda,
success_module_edit,El módulo ha sido actualizado con éxito.,
success_module_add,El módulo se ha agregado con éxito.,
module_edit,Editar módulo,
success_module_delete,El módulo se ha eliminado con éxito.,
prd_ordering,Ordenar,
prd_ingredient,Ingrediente,
prd_nutrient,Nutritiva,
delete_system_user_label,¿Eliminar usuario del sistema?,
system_user_delete_confirm_message,¿Está seguro de eliminar este usuario del sistema?,
color_code,Color del estado de la transacción,
deli_status_ordering,Ordenar,
final_stage,Etapa final,
final_stage_delete,La etapa final no se puede eliminar.,
start_stage_delete,La etapa de inicio no se puede eliminar.,
fcm_api_key_deli_boy_label,Delivery Boy fcm api key,
policy_info,Información de política de privacidad,
content_label,Contenido,
privacy_policy_module,Política de privacidad,
success_policy_edit,La política de privacidad ha sido actualizada con éxito,
success_policy_add,La política de privacidad ha sido agregada exitosamente,
not_yet_activate,Su cuenta aún no está activada.,
user_status,Estatus de usuario,
order_submit,orden enviada,
deliveried,Entregada,
delete_deliboy_label,Eliminar Entrega niño?,
deliboy_delete_confirm_message,¿Seguro eliminar este Delivery Boy?,
success_deliboy_delete,Muchacho de salida se ha eliminado correctamente,
price_level,Nivel de precios,
highlighted_info,La información destacada,
restaurant_version,Flutter Restaurant Versión,
deliboy_version,Delivery Boy Version,
err_user_phone_exist,El teléfono del usuario ya existe.,
razor_enabled_label,Se habilita la maquinilla de afeitar?,
razor_label,[Opción 6]: El pago Con Razor,
razor_key_label,clave de afeitar,
banktransfer_label,[Opción 3]: pago con transferencia bancaria,
err_user_phone_exist,El teléfono del usuario ya existe.
about_me,Sobre mí,
trans_prd_checkout,"Lo sentimos, uno de los productos seleccionados no está disponible en nuestro sistema."
img_configuration,Configuración de imagen
land_width_label,Ancho del paisaje
potrait_height_label,Altura vertical
square_label,Altura Cuadrada
user_banned,"Lo sentimos, tu cuenta está prohibida."
err_user_not_existed,Su cuenta no se existía en el sistema.
err_lat_lng,La latitud y longitud no debe ser 0.0.
record_not_found,000 ## Lo sentimos
no_record_pagination,10002 ## Lo sentimos
email_verification_enabled, Verificación de correo electrónico habilitada?
minimum_order_amount, Cantidad mínima de pedido
approve_message_1,Enhorabuena! Entrega aprobado Boy (
approve_message_2,)
reject_message_1,¡Lo siento! Entrega rechazada Boy (
reject_message_2,)
banusers_module,Lista de Usuarios Ban
btn_view,Ver
btn_back,Espalda
user_auto_approved,"Su nueva cuenta de usuario ha sido creada. Bienvenido a revolotear restaurante."
reservation_lang_module,Reservaciones
restaurant_branches_module,Ramas de Restaurante
resv_info,Informations de réserve
resv_date_label,Date de réservation (JJ / MM / AAAA)
resv_time_label,Temps de réserve (HH: MM) Format 24 heures
reserved_by,Réservé par
resv_note,Remarque additionnelle
resv_status,État de la réservation
trans_delivery_pickup_date,Fecha de recogida de entrega:
trans_delivery_pickup_time,Hora de recogida de entrega:
pickup_message,Mensaje de recogida
pickup_label,[Opción 6]: Pago con recogida
pickup_enabled,¿Está habilitado la recogida?
cus_pick_up_order,La cliente recogerá para este pedido.
success_logout,El usuario ha sido exitosamente cierre de sesión.
paystack_setting,Ajuste Paystack,,
paystack_label,[Opción 7]: El pago con Paystack,,
paystack_key_label,Paystack clave,,
paystack_enabled_label,Está habilitado Paystack?,,
btn_duplicate,Duplicada
success_prd_duplicate_add,El artículo duplicado se ha agregado correctamente,
err_lat,Sírvanse proporcionar Latitud,,
err_lng,Sírvanse proporcionar Longitud,,
err_lat_lng,Su latitud y longitud no debe ser 0.0,,
lat_invlaid,"La latitud debe estar entre -90 y 90 grados, ambos inclusive.",,
lng_invlaid,La longitud debe ser de entre -180 y 180 grados inclusive.,,
maximum_order,máxima Orden
pls_maximum_order,Por favor pedido máximo
deeplink_section,Sección de enlace profundo,,
dyn_link_key_label,Clave de enlace dinámico,,
dyn_link_url_label,URL de enlace dinámico,,
dyn_link_package_name_label,Nombre del paquete de vinculación dinámica,,
dyn_link_domain_label,Dominio de enlace dinámico,,
dyn_link_deep_url_label,URL de enlace profundo,,
prd_dynamic_link_label,Enlace dinámico del producto,,
dyn_link_package_name_ios, Dinámica que une el nombre del paquete IOS
dyn_link_ios_appstore_id,Enlazado dinámico IOS AppStore Id
prd_image,Imagen del producto
